"initial_alias","converted_alias","name","description","namespace"
"AL359644","ENSG00000204136","GGTA1","glycoprotein alpha-galactosyltransferase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:4253]","EMBL"
"AL359962","ENSG00000143190","POU2F1","POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]","EMBL"
"AL359962","ENSG00000198821","CD247","CD247 molecule [Source:HGNC Symbol;Acc:HGNC:1677]","EMBL"
"AL391121","ENSG00000107882","SUFU","SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]","EMBL"
"AL391121","ENSG00000138175","ARL3","ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]","EMBL"
"AL391121","ENSG00000156398","SFXN2","sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]","EMBL"
"AL391121","ENSG00000166272","WBP1L","WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]","EMBL"
"AL391121","ENSG00000171206","TRIM8","tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]","EMBL"
"AL450326","ENSG00000169813","HNRNPF","heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]","EMBL"
"AL450326","ENSG00000196793","ZNF239","zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]","EMBL"
"AL450326","ENSG00000243660","ZNF487","zinc finger protein 487 [Source:HGNC Symbol;Acc:HGNC:23488]","EMBL"
"AL499604","ENSG00000136929","HEMGN","hemogen [Source:HGNC Symbol;Acc:HGNC:17509]","EMBL"
"AL499604","ENSG00000136932","TRMO","tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]","EMBL"
"AL499604","ENSG00000178919","FOXE1","forkhead box E1 [Source:HGNC Symbol;Acc:HGNC:3806]","EMBL"
"AL513190","ENSG00000107902","LHPP","phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:HGNC Symbol;Acc:HGNC:30042]","EMBL"
"AL513190","ENSG00000189319","FAM53B","family with sequence similarity 53 member B [Source:HGNC Symbol;Acc:HGNC:28968]","EMBL"
"AL590326","None","None","None",""
"ALOX12P2","ENSG00000262943","ALOX12P2","arachidonate 12-lipoxygenase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:432]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"ALOX12P2","ENSG00000291084","ALOX12P2","arachidonate 12-lipoxygenase pseudogene 2 [Source:NCBI gene (formerly Entrezgene);Acc:245]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"ALOX15","ENSG00000161905","ALOX15","arachidonate 15-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:433]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"AMDHD1","ENSG00000139344","AMDHD1","amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ANGPTL6","ENSG00000130812","ANGPTL6","angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ANKRD31","ENSG00000145700","ANKRD31","ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ASAP2","ENSG00000151693","ASAP2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:2721]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"B4GALNT3","ENSG00000139044","B4GALNT3","beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"BANF1P2","ENSG00000230306","BANF1P2","BANF1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23426]","GENECARDS,HGNC"
"BCDIN3D-AS1","ENSG00000258057","BCDIN3D-AS1","BCDIN3D antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44113]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"BEX3","ENSG00000166681","BEX3","brain expressed X-linked 3 [Source:HGNC Symbol;Acc:HGNC:13388]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"BRCA1P1","ENSG00000267595","BRCA1P1","BRCA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28470]","GENECARDS,HGNC"
"BTBD6P1","ENSG00000229106","BTBD6P1","BTB domain containing 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51542]","GENECARDS,HGNC"
"C12ORF60","ENSG00000182993","C12orf60","chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"C15ORF54","None","None","None",""
"C1ORF50","ENSG00000164008","C1orf50","chromosome 1 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:28795]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"C1ORF50","ENSG00000283580","None","novel protein","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CACYBPP2","ENSG00000177855","CACYBPP2","calcyclin binding protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45123]","GENECARDS,HGNC"
"CAPN5","ENSG00000149260","CAPN5","calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CATSPER2P1","ENSG00000205771","CATSPER2P1","CATSPER2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31054]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CATSPER2P1","ENSG00000291053","CATSPER2P1","CATSPER2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31054]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CCDC114","None","None","None",""
"CD8B2","ENSG00000254126","CD8B2","CD8B family member 2 [Source:HGNC Symbol;Acc:HGNC:1708]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CDNF","ENSG00000185267","CDNF","cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CDS1","ENSG00000163624","CDS1","CDP-diacylglycerol synthase 1 [Source:HGNC Symbol;Acc:HGNC:1800]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CHI3L2","ENSG00000064886","CHI3L2","chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CLIC3","ENSG00000169583","CLIC3","chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CMTM8","ENSG00000170293","CMTM8","CKLF like MARVEL transmembrane domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19179]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"COLQ","ENSG00000206561","COLQ","collagen like tail subunit of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"CYP1B1-AS1","ENSG00000232973","CYP1B1-AS1","CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28543]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"CYP2D7","ENSG00000205702","CYP2D7","cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:2624]","GENECARDS,HGNC,UNIPROT_GN"
"DACT1","ENSG00000165617","DACT1","dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DARS1-AS1","ENSG00000231890","DARS1-AS1","DARS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40170]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"DEPDC7","ENSG00000121690","DEPDC7","DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DEPTOR","ENSG00000155792","DEPTOR","DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DGUOK-AS1","ENSG00000237883","DGUOK-AS1","DGUOK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43441]","GENECARDS,HGNC"
"DIRAS1","ENSG00000176490","DIRAS1","DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DPY19L2","ENSG00000177990","DPY19L2","dpy-19 like 2 [Source:HGNC Symbol;Acc:HGNC:19414]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"DYRK3","ENSG00000143479","DYRK3","dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EBF4","ENSG00000088881","EBF4","EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EEF1D","ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EFCAB5","ENSG00000176927","EFCAB5","EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EFCC1","ENSG00000114654","EFCC1","EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EMID1","ENSG00000186998","EMID1","EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"EML2-AS1","ENSG00000267757","EML2-AS1","EML2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48331]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"ERAP2","ENSG00000164308","ERAP2","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ERRFI1","ENSG00000116285","ERRFI1","ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ESAM","ENSG00000149564","ESAM","endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ESPN","ENSG00000187017","ESPN","espin [Source:HGNC Symbol;Acc:HGNC:13281]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"F8A1","ENSG00000277150","F8A3","coagulation factor VIII associated 3 [Source:HGNC Symbol;Acc:HGNC:31850]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"F8A1","ENSG00000288709","F8A2","coagulation factor VIII associated 2 [Source:HGNC Symbol;Acc:HGNC:31849]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"F8A1","ENSG00000288722","F8A1","coagulation factor VIII associated 1 [Source:HGNC Symbol;Acc:HGNC:3547]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAM131B","ENSG00000159784","FAM131B","family with sequence similarity 131 member B [Source:HGNC Symbol;Acc:HGNC:22202]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FAM183BP","None","None","None",""
"FAM53A","ENSG00000174137","FAM53A","family with sequence similarity 53 member A [Source:HGNC Symbol;Acc:HGNC:31860]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FEZ1","ENSG00000149557","FEZ1","fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FHAD1","ENSG00000142621","FHAD1","forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"FLJ31104","None","None","None",""
"FOXRED2","ENSG00000100350","FOXRED2","FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GAS1","ENSG00000180447","GAS1","growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GATA1","ENSG00000102145","GATA1","GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GTSE1-DT","ENSG00000277232","GTSE1-DT","GTSE1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27163]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"GYPE","ENSG00000197465","GYPE","glycophorin E (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4705]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"H2AZ1-DT","ENSG00000245322","H2AZ1-DT","H2AZ1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40271]","GENECARDS,HGNC"
"H3P14","ENSG00000250966","H3P14","H3 histone pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:43805]","GENECARDS,HGNC"
"HAVCR1","ENSG00000113249","HAVCR1","hepatitis A virus cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:17866]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HERC2P2","ENSG00000276550","HERC2P2","HERC2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]","GENECARDS,HGNC"
"HILPDA","ENSG00000135245","HILPDA","hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HMGB1P31","ENSG00000233266","HMGB1P31","high mobility group box 1 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:39122]","GENECARDS,HGNC"
"HMGB3P32","ENSG00000260828","HMGB3P32","high mobility group box 3 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:39335]","GENECARDS,HGNC"
"HMGN3-AS1","ENSG00000270362","HMGN3-AS1","HMGN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48984]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"HNRNPA3P6","ENSG00000213300","HNRNPA3P6","heterogeneous nuclear ribonucleoprotein A3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:48495]","GENECARDS,HGNC"
"HOMER2","ENSG00000103942","HOMER2","homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HOXA9","ENSG00000078399","HOXA9","homeobox A9 [Source:HGNC Symbol;Acc:HGNC:5109]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HS3ST1","ENSG00000002587","HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IL17RC","ENSG00000163702","IL17RC","interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IL17RC","ENSG00000288550","None","novel protein","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"INMT","ENSG00000241644","INMT","indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IQCH-AS1","ENSG00000259673","IQCH-AS1","IQCH antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44104]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"ITLN1","ENSG00000179914","ITLN1","intelectin 1 [Source:HGNC Symbol;Acc:HGNC:18259]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JAKMIP2","ENSG00000176049","JAKMIP2","janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JHY","ENSG00000109944","JHY","junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KCNA6","ENSG00000151079","KCNA6","potassium voltage-gated channel subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:6225]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KCNG1","ENSG00000026559","KCNG1","potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KCNQ5","ENSG00000185760","KCNQ5","potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KLHDC9","ENSG00000162755","KLHDC9","kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KLHL33","ENSG00000185271","KLHL33","kelch like family member 33 [Source:HGNC Symbol;Acc:HGNC:31952]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT72","ENSG00000170486","KRT72","keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT73","ENSG00000186049","KRT73","keratin 73 [Source:HGNC Symbol;Acc:HGNC:28928]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT74","ENSG00000170484","KRT74","keratin 74 [Source:HGNC Symbol;Acc:HGNC:28929]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LACTB2-AS1","ENSG00000246366","LACTB2-AS1","LACTB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27841]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LAMP5","ENSG00000125869","LAMP5","lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LGALS12","ENSG00000133317","LGALS12","galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LGALS8-AS1","ENSG00000223776","LGALS8-AS1","LGALS8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40340]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC00852","ENSG00000231177","LINC00852","long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC00896","ENSG00000236499","LINC00896","long intergenic non-protein coding RNA 896 [Source:HGNC Symbol;Acc:HGNC:26519]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01505","ENSG00000234323","LINC01505","long intergenic non-protein coding RNA 1505 [Source:HGNC Symbol;Acc:HGNC:51186]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01547","ENSG00000183250","LINC01547","long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01869","ENSG00000293414","TMEM277P","transmembrane protein 277, pseudogene [Source:HGNC Symbol;Acc:HGNC:25050]","ENTREZGENE,WIKIGENE"
"LINC02731","ENSG00000204241","LINC02731","long intergenic non-protein coding RNA 2731 [Source:HGNC Symbol;Acc:HGNC:54248]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC02803","ENSG00000227740","LINC02803","long intergenic non-protein coding RNA 2803 [Source:HGNC Symbol;Acc:HGNC:54328]","GENECARDS,HGNC"
"LNP1","ENSG00000206535","LNP1","leukemia NUP98 fusion partner 1 [Source:HGNC Symbol;Acc:HGNC:28014]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRFN2","ENSG00000156564","LRFN2","leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRRC39","ENSG00000122477","LRRC39","leucine rich repeat containing 39 [Source:HGNC Symbol;Acc:HGNC:28228]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MAN1B1-DT","ENSG00000268996","MAN1B1-DT","MAN1B1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48715]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"MDS2","ENSG00000197880","MDS2","myelodysplastic syndrome 2 translocation associated [Source:HGNC Symbol;Acc:HGNC:29633]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"ME1","ENSG00000065833","ME1","malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MGMT","ENSG00000170430","MGMT","O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MMP15","ENSG00000102996","MMP15","matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MOXD1","ENSG00000079931","MOXD1","monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MPPED2","ENSG00000066382","MPPED2","metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MST1L","ENSG00000186715","MST1L","macrophage stimulating 1 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7390]","GENECARDS,HGNC"
"MTCO1P40","ENSG00000262902","MTCO1P40","MT-CO1 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:52105]","GENECARDS,HGNC"
"MXRA8","ENSG00000162576","MXRA8","matrix remodeling associated 8 [Source:HGNC Symbol;Acc:HGNC:7542]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MYCN","ENSG00000134323","MYCN","MYCN proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7559]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MYL4","ENSG00000198336","MYL4","myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NAT8B","ENSG00000204872","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30235]","GENECARDS,HGNC"
"NCR1","ENSG00000189430","NCR1","natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NDUFB2-AS1","ENSG00000240889","NDUFB2-AS1","NDUFB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40396]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"NEGR1","ENSG00000172260","NEGR1","neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NETO1","ENSG00000166342","NETO1","neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NKILA","ENSG00000278709","NKILA","NF-kappaB interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:51599]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"NPEPPSP1","ENSG00000274487","NPEPPSP1","NPEPPS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44259]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"NPEPPSP1","ENSG00000274615","NPEPPSP1","NPEPPS pseudogene 1 [Source:NCBI gene (formerly Entrezgene);Acc:440434]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"NPEPPSP1","ENSG00000291088","NPEPPSP1","NPEPPS pseudogene 1 [Source:NCBI gene (formerly Entrezgene);Acc:440434]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"NRCAM","ENSG00000091129","NRCAM","neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NT5M","ENSG00000205309","NT5M","5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:15769]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"OR7E38P","ENSG00000183444","OR7E38P","olfactory receptor family 7 subfamily E member 38 pseudogene [Source:HGNC Symbol;Acc:HGNC:8411]","GENECARDS,HGNC"
"OXT","ENSG00000101405","OXT","oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PDE7B","ENSG00000171408","PDE7B","phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PEG13","ENSG00000282164","PEG13","paternally expressed 13 [Source:HGNC Symbol;Acc:HGNC:19969]","GENECARDS,HGNC"
"PIWIL2","ENSG00000197181","PIWIL2","piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PMS2P5","ENSG00000123965","PMS2P5","PMS1 homolog 2, mismatch repair system component pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:9130]","GENECARDS,HGNC"
"POMC","ENSG00000115138","POMC","proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
