"initial_alias","converted_alias","name","description","namespace"
"PLA2G4A","ENSG00000116711","PLA2G4A","phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PLBD1-AS1","ENSG00000256751","PLBD1-AS1","PLBD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51143]","GENECARDS,HGNC"
"PLEKHG3","ENSG00000126822","PLEKHG3","pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"POP1","ENSG00000104356","POP1","POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PPCDC","ENSG00000138621","PPCDC","phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PPIAP29","ENSG00000214975","PPIAP29","peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]","GENECARDS,HGNC"
"PPIAP4","ENSG00000258591","PPIAP4","peptidylprolyl isomerase A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:19935]","GENECARDS,HGNC"
"PPM1F","ENSG00000100034","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PPP1R3D","ENSG00000132825","PPP1R3D","protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PREPL","ENSG00000138078","PREPL","prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PRKAR1A","ENSG00000108946","PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9388]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PROCA1","ENSG00000167525","PROCA1","protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PRSS33","ENSG00000103355","PRSS33","serine protease 33 [Source:HGNC Symbol;Acc:HGNC:30405]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PSMA8","ENSG00000154611","PSMA8","proteasome 20S subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:22985]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTGDR2","ENSG00000183134","PTGDR2","prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"PTPRN2","ENSG00000155093","PTPRN2","protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RAB24","ENSG00000169228","RAB24","RAB24, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9765]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RAB30-DT","ENSG00000246067","RAB30-DT","RAB30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48672]","GENECARDS,HGNC"
"RAB33B","ENSG00000172007","RAB33B","RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RAB36","ENSG00000100228","RAB36","RAB36, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9775]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RAD9B","ENSG00000151164","RAD9B","RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RBBP5","ENSG00000117222","RBBP5","RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RBM12B","ENSG00000183808","RBM12B","RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RCBTB2","ENSG00000136161","RCBTB2","RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RCN3","ENSG00000142552","RCN3","reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RERE-AS1","ENSG00000232912","RERE-AS1","RERE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40501]","GENECARDS,HGNC"
"RGL3","ENSG00000205517","RGL3","ral guanine nucleotide dissociation stimulator like 3 [Source:HGNC Symbol;Acc:HGNC:30282]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RIMBP3","ENSG00000275793","RIMBP3","RIMS binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29344]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RMI1","ENSG00000178966","RMI1","RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RN7SL172P","ENSG00000243544","RN7SL172P","RNA, 7SL, cytoplasmic 172, pseudogene [Source:HGNC Symbol;Acc:HGNC:46188]","GENECARDS,HGNC"
"RN7SL535P","ENSG00000239419","RN7SL535P","RNA, 7SL, cytoplasmic 535, pseudogene [Source:HGNC Symbol;Acc:HGNC:46551]","GENECARDS,HGNC"
"RNASEL","ENSG00000135828","RNASEL","ribonuclease L [Source:HGNC Symbol;Acc:HGNC:10050]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RNF157-AS1","ENSG00000267128","RNF157-AS1","RNF157 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44127]","HGNC"
"RNY1","ENSG00000201098","RNY1","RNA, Ro60-associated Y1 [Source:HGNC Symbol;Acc:HGNC:10242]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"RPGR","ENSG00000156313","RPGR","retinitis pigmentosa GTPase regulator [Source:HGNC Symbol;Acc:HGNC:10295]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RPGRIP1","ENSG00000092200","RPGRIP1","RPGR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13436]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RPL32P3","ENSG00000251474","RPL32P3","ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27024]","GENECARDS,HGNC"
"RPL4P7","ENSG00000224442","RPL4P7","ribosomal protein L4 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:54598]","GENECARDS,HGNC"
"RPS12P26","ENSG00000225193","RPS12P26","ribosomal protein S12 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36320]","GENECARDS,HGNC"
"RPS12P27","ENSG00000240435","RPS12P27","ribosomal protein S12 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:35892]","GENECARDS,HGNC"
"RPS6KA5","ENSG00000100784","RPS6KA5","ribosomal protein S6 kinase A5 [Source:HGNC Symbol;Acc:HGNC:10434]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RSAD2","ENSG00000134321","RSAD2","radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"RSRP1","ENSG00000117616","RSRP1","arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SAMD9","ENSG00000205413","SAMD9","sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SAMD9L","ENSG00000177409","SAMD9L","sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SAP30L-AS1","ENSG00000245275","SAP30L-AS1","SAP30L antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:26760]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SATB2-AS1","ENSG00000225953","SATB2-AS1","SATB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26490]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SCARNA9","ENSG00000254911","SCARNA9","small Cajal body-specific RNA 9 [Source:HGNC Symbol;Acc:HGNC:32566]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SIRPB2","ENSG00000196209","SIRPB2","signal regulatory protein beta 2 [Source:HGNC Symbol;Acc:HGNC:16247]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SIRT4","ENSG00000089163","SIRT4","sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC15A4","ENSG00000139370","SLC15A4","solute carrier family 15 member 4 [Source:HGNC Symbol;Acc:HGNC:23090]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC16A13","ENSG00000174327","SLC16A13","solute carrier family 16 member 13 [Source:HGNC Symbol;Acc:HGNC:31037]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC25A37","ENSG00000147454","SLC25A37","solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC25A39","ENSG00000013306","SLC25A39","solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC29A1","ENSG00000112759","SLC29A1","solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC35A5","ENSG00000138459","SLC35A5","solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC35B3","ENSG00000124786","SLC35B3","solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC35E3","ENSG00000175782","SLC35E3","solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC45A4","ENSG00000022567","SLC45A4","solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC6A8","ENSG00000130821","SLC6A8","solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC7A9","ENSG00000021488","SLC7A9","solute carrier family 7 member 9 [Source:HGNC Symbol;Acc:HGNC:11067]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLC9A3","ENSG00000066230","SLC9A3","solute carrier family 9 member A3 [Source:HGNC Symbol;Acc:HGNC:11073]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLCO4C1","ENSG00000173930","SLCO4C1","solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SLFNL1","ENSG00000171790","SLFNL1","schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SMPD3","ENSG00000103056","SMPD3","sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SMPDL3B","ENSG00000130768","SMPDL3B","sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SNAI3-AS1","ENSG00000260630","SNAI3-AS1","SNAI3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28327]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SNAPC3","ENSG00000164975","SNAPC3","small nuclear RNA activating complex polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:11136]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SNHG22","ENSG00000267322","SNHG22","small nucleolar RNA host gene 22 [Source:HGNC Symbol;Acc:HGNC:50285]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SNORA77","ENSG00000221643","SNORA77","small nucleolar RNA, H/ACA box 77 [Source:HGNC Symbol;Acc:HGNC:32663]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SNORD17","ENSG00000212232","SNORD17","small nucleolar RNA, C/D box 17 [Source:HGNC Symbol;Acc:HGNC:32713]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"SORD","ENSG00000140263","SORD","sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SORL1","ENSG00000137642","SORL1","sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SP110","ENSG00000135899","SP110","SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SPACA6","ENSG00000182310","SPACA6","sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SPAG1","ENSG00000104450","SPAG1","sperm associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:11212]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SPATA25","ENSG00000149634","SPATA25","spermatogenesis associated 25 [Source:HGNC Symbol;Acc:HGNC:16158]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SRPK2","ENSG00000135250","SRPK2","SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ST20","ENSG00000180953","ST20","suppressor of tumorigenicity 20 [Source:HGNC Symbol;Acc:HGNC:33520]","GENECARDS,HGNC"
"ST20-MTHFS","ENSG00000259332","ST20-MTHFS","ST20-MTHFS readthrough [Source:HGNC Symbol;Acc:HGNC:44655]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ST6GALNAC4P1","ENSG00000233469","ST6GALNAC4P1","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39660]","GENECARDS,HGNC"
"STAM2","ENSG00000115145","STAM2","signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STEAP4","ENSG00000127954","STEAP4","STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STK38L","ENSG00000211455","STK38L","serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STX7","ENSG00000079950","STX7","syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUPT20H","ENSG00000102710","SUPT20H","SPT20 homolog, SAGA complex component [Source:HGNC Symbol;Acc:HGNC:20596]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUV39H2-DT","ENSG00000272853","SUV39H2-DT","SUV39H2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55188]","GENECARDS,HGNC"
"TAGAP","ENSG00000164691","TAGAP","T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TASL","ENSG00000120280","TASL","TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TCEANC2","ENSG00000116205","TCEANC2","transcription elongation factor A N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26494]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TCP11L2","ENSG00000166046","TCP11L2","t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TDP2","ENSG00000111802","TDP2","tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THAP5","ENSG00000177683","THAP5","THAP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23188]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THBS4","ENSG00000113296","THBS4","thrombospondin 4 [Source:HGNC Symbol;Acc:HGNC:11788]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THNSL1","ENSG00000185875","THNSL1","threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAF1","None","None","None",""
"TIAM2","ENSG00000146426","TIAM2","TIAM Rac1 associated GEF 2 [Source:HGNC Symbol;Acc:HGNC:11806]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIFAB","ENSG00000255833","TIFAB","TIFA inhibitor [Source:HGNC Symbol;Acc:HGNC:34024]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIGD3","ENSG00000173825","TIGD3","tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIGD7","ENSG00000140993","TIGD7","tigger transposable element derived 7 [Source:HGNC Symbol;Acc:HGNC:18331]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIRAP","ENSG00000150455","TIRAP","TIR domain containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:17192]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TLR1","ENSG00000174125","TLR1","toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TLR10","ENSG00000174123","TLR10","toll like receptor 10 [Source:HGNC Symbol;Acc:HGNC:15634]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TLR3","ENSG00000164342","TLR3","toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TLR6","ENSG00000174130","TLR6","toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TLR8","ENSG00000101916","TLR8","toll like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMBIM4","ENSG00000155957","TMBIM4","transmembrane BAX inhibitor motif containing 4 [Source:HGNC Symbol;Acc:HGNC:24257]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMED2-DT","ENSG00000247373","TMED2-DT","TMED2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53346]","GENECARDS,HGNC"
"TMEM169","ENSG00000163449","TMEM169","transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM234","ENSG00000160055","TMEM234","transmembrane protein 234 [Source:HGNC Symbol;Acc:HGNC:28837]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM250","ENSG00000238227","TMEM250","transmembrane protein 250 [Source:HGNC Symbol;Acc:HGNC:31009]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM273","ENSG00000204161","TMEM273","transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM60","ENSG00000135211","TMEM60","transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM71","ENSG00000165071","TMEM71","transmembrane protein 71 [Source:HGNC Symbol;Acc:HGNC:26572]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMEM79","ENSG00000163472","TMEM79","transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMOD1","ENSG00000136842","TMOD1","tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMOD4","ENSG00000163157","TMOD4","tropomodulin 4 [Source:HGNC Symbol;Acc:HGNC:11874]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNFAIP1","ENSG00000109079","TNFAIP1","TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNFAIP8L2","ENSG00000163154","TNFAIP8L2","TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNFSF10","ENSG00000121858","TNFSF10","TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNFSF15","ENSG00000181634","TNFSF15","TNF superfamily member 15 [Source:HGNC Symbol;Acc:HGNC:11931]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNS1","ENSG00000079308","TNS1","tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOB1-AS1","ENSG00000229980","TOB1-AS1","TOB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44340]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"TOPORS","ENSG00000197579","TOPORS","TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:21653]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOR1AIP1","ENSG00000143337","TOR1AIP1","torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TPTEP2","ENSG00000244627","TPTEP2","TPTE pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53828]","GENECARDS,HGNC"
"TRAJ18","ENSG00000211871","TRAJ18","T cell receptor alpha joining 18 [Source:HGNC Symbol;Acc:HGNC:12046]","GENECARDS,HGNC"
"TRAJ25","ENSG00000211864","TRAJ25","T cell receptor alpha joining 25 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12054]","GENECARDS,HGNC"
"TRAJ33","ENSG00000211856","TRAJ33","T cell receptor alpha joining 33 [Source:HGNC Symbol;Acc:HGNC:12063]","GENECARDS,HGNC"
"TRAJ35","ENSG00000211854","TRAJ35","T cell receptor alpha joining 35 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12065]","GENECARDS,HGNC"
"TRAJ36","ENSG00000276699","TRAJ36","T cell receptor alpha joining 36 [Source:HGNC Symbol;Acc:HGNC:12066]","GENECARDS,HGNC"
"TRAJ37","ENSG00000278661","TRAJ37","T cell receptor alpha joining 37 [Source:HGNC Symbol;Acc:HGNC:12067]","GENECARDS,HGNC"
"TRAJ42","ENSG00000211847","TRAJ42","T cell receptor alpha joining 42 [Source:HGNC Symbol;Acc:HGNC:12073]","GENECARDS,HGNC"
"TRAJ9","ENSG00000211880","TRAJ9","T cell receptor alpha joining 9 [Source:HGNC Symbol;Acc:HGNC:12097]","GENECARDS,HGNC,UNIPROT_GN"
"TRANK1","ENSG00000168016","TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRAPPC5","ENSG00000181029","TRAPPC5","trafficking protein particle complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:23067]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRAV22","ENSG00000211802","TRAV22","T cell receptor alpha variable 22 [Source:HGNC Symbol;Acc:HGNC:12119]","GENECARDS,HGNC,UNIPROT_GN"
"TRBJ1-4","ENSG00000281958","TRBJ1-4","T cell receptor beta joining 1-4 [Source:HGNC Symbol;Acc:HGNC:12165]","GENECARDS,HGNC"
"TRDJ3","ENSG00000211828","TRDJ3","T cell receptor delta joining 3 [Source:HGNC Symbol;Acc:HGNC:12259]","GENECARDS,HGNC"
"TRGV2","ENSG00000233306","TRGV2","T cell receptor gamma variable 2 [Source:HGNC Symbol;Acc:HGNC:12287]","GENECARDS,HGNC,UNIPROT_GN"
"TRGV3","ENSG00000211699","TRGV3","T cell receptor gamma variable 3 [Source:HGNC Symbol;Acc:HGNC:12288]","GENECARDS,HGNC,UNIPROT_GN"
"TRGV8","ENSG00000211696","TRGV8","T cell receptor gamma variable 8 [Source:HGNC Symbol;Acc:HGNC:12294]","GENECARDS,HGNC,UNIPROT_GN"
"TRIM21","ENSG00000132109","TRIM21","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
